path,text,BASIC_SOUNDS,HESITATION_WORDS,VERBAL_CRUTCHES,REPETITIVE_STARTS,FILLED_PAUSES,DISCOURSE_MARKERS,PERSONAL_PRONOUNS,OPINION_INDICATORS,EMOTION_WORDS,JUDGMENT_ADJECTIVES,QUALIFIERS_HEDGING,COMMON_PHRASES,OPINION_PHRASES,SELF_DISCLOSURES,HEALTH,FINANCES,RELATIONSHIPS,FAMILY,LIMITED_AVAILABILITY,EXCLUSIVITY,TIME_SENSITIVE,LIMITED_TIME,EXCLUSIVE_DISCOUNT,URGENCY_PROMOTION,OTHERS,SELLING_FAST,HARD_WORK,EXCLUSIVE_FOR_FOLLOWERS,GENEROSITY,APPRECIATION,NATURAL_FIT,LIFESTYLE_IMPROVEMENT,CONTINUATION,GOALS,DURATION,UNIQUE_CODE,SHARING_CODE,HONESTY,CONTRAST,PROS,CONS,ADMISSION,UNCERTAINTY,FIRST_PERSON_QUESTIONS,GENERAL_AUDIENCE_QUESTIONS,POV,UNBOXING,GRWM,RESTOCKING,DAY_IN_MY_LIFE_PATTERNS,DUPE,video_duration,end_first_segment,PG_BRAND,COTERIE_BRAND,HEALTHYBABY_BRAND,HONEST_BRAND,HUGGIES_BRAND,KUDOSTOBABY_BRAND,LUVS_BRAND,MYMILLIEMOON_BRAND,PAMPERSUS_BRAND,RASCALSBABY_BRAND,THENINJAMAS_BRAND,GENERAL_HOOK,NEGATIVE_HOOK,brand_counts,BRAND_TS,integration_in_first_10_seconds,integration_in_first_half_video,integration_duration,int_between_90_240,integration_ts,narrative_changes,brand_as_sponsor,scenes,raw_scenes,scene_change_in_integration,num_scenes
results/pampersus/C8udESnRVSU_2024-06-27_16-30-03_UTC_1," Our toddler has officially entered his potty training era and as first time parents, we were overwhelmed. Thankfully, we're partnering with Pampers to help through this new journey. With up to 100% liquid protection, Pampers Easy Ups is the one simple solution. I'm not gonna lie though, y'all. Before trying these, we were anxious to start potty training. Like, we weren't sure how to go about it, but these Easy Ups have made everything less stressful and fun. We also love how they're stretching all around so it's easy for our son to pull on and off. And they have cute bluey prints. He loves bluey so he was super excited. Being excited and making this journey fun is so important. Watch your toilet. We made the bathroom a fun zone with potty chart stickers and even a stuffed animal for demonstration. Next time you have potty training anxieties, try these methods. I promise it's going to save your sanity as parents.",False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45.16,4.14,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0,"[(0.0, 1.033), (1.033, 2.5), (2.5, 3.667), (3.667, 5.1), (5.1, 5.733), (5.733, 6.733), (6.733, 7.5), (7.5, 8.733), (8.733, 9.3), (9.3, 11.267), (11.267, 12.167), (12.167, 13.967), (13.967, 16.433), (16.433, 17.4), (17.4, 19.367), (19.367, 20.733), (20.733, 21.833), (21.833, 22.333), (22.333, 23.933), (23.933, 24.8), (24.8, 25.7), (25.7, 28.4), (28.4, 34.667), (34.667, 35.467), (35.467, 36.067), (36.067, 38.8), (38.8, 39.8), (39.8, 42.767), (42.767, 44.167), (44.167, 45.033)]","[('00:00:00.000', '00:00:01.033'), ('00:00:01.033', '00:00:02.500'), ('00:00:02.500', '00:00:03.667'), ('00:00:03.667', '00:00:05.100'), ('00:00:05.100', '00:00:05.733'), ('00:00:05.733', '00:00:06.733'), ('00:00:06.733', '00:00:07.500'), ('00:00:07.500', '00:00:08.733'), ('00:00:08.733', '00:00:09.300'), ('00:00:09.300', '00:00:11.267'), ('00:00:11.267', '00:00:12.167'), ('00:00:12.167', '00:00:13.967'), ('00:00:13.967', '00:00:16.433'), ('00:00:16.433', '00:00:17.400'), ('00:00:17.400', '00:00:19.367'), ('00:00:19.367', '00:00:20.733'), ('00:00:20.733', '00:00:21.833'), ('00:00:21.833', '00:00:22.333'), ('00:00:22.333', '00:00:23.933'), ('00:00:23.933', '00:00:24.800'), ('00:00:24.800', '00:00:25.700'), ('00:00:25.700', '00:00:28.400'), ('00:00:28.400', '00:00:34.667'), ('00:00:34.667', '00:00:35.467'), ('00:00:35.467', '00:00:36.067'), ('00:00:36.067', '00:00:38.800'), ('00:00:38.800', '00:00:39.800'), ('00:00:39.800', '00:00:42.767'), ('00:00:42.767', '00:00:44.167'), ('00:00:44.167', '00:00:45.033')]",0,30
results/pampersus/C8udH1LPvhn_2024-06-27_16-30-39_UTC," Riley is ready to be a big girl and tackle potty training, but I'm not quite ready to become a full-time laundromat. So, we use Pampers Training Underwear. We've partnered with Pampers Easy Ups featuring Bluey to help make potty training a breeze. With a beloved Bluey by her side, this training underwear makes the transition out of diapers so much easier and offers up to 100% leak-proof protection, even overnight. The 360-degree stretchy waistband makes it easy so Riley can pull them on and off herself. She loves practicing her independence every step of the way. Take the pressure off potty training and make it fun with Pampers Easy Ups.",False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40.47,6.46,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0,"[(0.0, 2.633), (2.633, 5.067), (5.067, 7.6), (7.6, 10.333), (10.333, 13.967), (13.967, 16.6), (16.6, 19.4), (19.4, 21.0), (21.0, 23.267), (23.267, 24.6), (24.6, 26.033), (26.033, 32.067), (32.067, 33.267), (33.267, 34.667), (34.667, 36.333), (36.333, 40.0), (40.0, 40.367)]","[('00:00:00.000', '00:00:02.633'), ('00:00:02.633', '00:00:05.067'), ('00:00:05.067', '00:00:07.600'), ('00:00:07.600', '00:00:10.333'), ('00:00:10.333', '00:00:13.967'), ('00:00:13.967', '00:00:16.600'), ('00:00:16.600', '00:00:19.400'), ('00:00:19.400', '00:00:21.000'), ('00:00:21.000', '00:00:23.267'), ('00:00:23.267', '00:00:24.600'), ('00:00:24.600', '00:00:26.033'), ('00:00:26.033', '00:00:32.067'), ('00:00:32.067', '00:00:33.267'), ('00:00:33.267', '00:00:34.667'), ('00:00:34.667', '00:00:36.333'), ('00:00:36.333', '00:00:40.000'), ('00:00:40.000', '00:00:40.367')]",0,17
results/pampersus/C8up0J_pIMt_2024-06-27_18-20-07_UTC_1," my 17-month-old's journey to potty independence sponsored by Pampers Easy Ups. They're up to 100% leak-proof and the stretchy waistband is perfect for my little jumper. As soon as Noah started showing signs of readiness for potty training, we knew Pampers Easy Ups were the perfect choice. They're the perfect blend of comfort and convenience for tiny trainers. With our potty training efforts and Noah's excitement for the playful gluey designs, we are well on our way to achieving potty independence.",False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27.95,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0,"[(0.0, 2.0), (2.0, 4.067), (4.067, 6.067), (6.067, 7.867), (7.867, 8.833), (8.833, 9.833), (9.833, 11.933), (11.933, 13.933), (13.933, 18.2), (18.2, 20.233), (20.233, 23.333), (23.333, 25.133), (25.133, 27.833)]","[('00:00:00.000', '00:00:02.000'), ('00:00:02.000', '00:00:04.067'), ('00:00:04.067', '00:00:06.067'), ('00:00:06.067', '00:00:07.867'), ('00:00:07.867', '00:00:08.833'), ('00:00:08.833', '00:00:09.833'), ('00:00:09.833', '00:00:11.933'), ('00:00:11.933', '00:00:13.933'), ('00:00:13.933', '00:00:18.200'), ('00:00:18.200', '00:00:20.233'), ('00:00:20.233', '00:00:23.333'), ('00:00:23.333', '00:00:25.133'), ('00:00:25.133', '00:00:27.833')]",0,13
results/pampersus/C8vXV0dPIKf_2024-06-28_00-58-52_UTC_1," My number one tip for diaper changes with your little alligator, I mean, baby, get a wipe that gets the job done fast. So excited to be partnering with Pampers for their new free and gentle wipe. We try to get our diaper changes done in under one minute with our busy little alligator, and this is how we get the job done so fast. Look at how it cleans up this sticky peanut butter. Pampers free and gentle wipes clean better than Huggies natural care and grip the mess, especially in all those crevices. They're also 100% plant-based containing 0% alcohol or dyes or fragrance, which you all know is a must for me and my family. Pick up new Pampers free and gentle wipes, which are available at Meijer today.",False,True,True,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33.46,4.38,False,False,False,False,False,False,False,False,False,False,False,True,False,1,19.62,0,1,15.160000000000004,0,"(17.32, 32.480000000000004)",1,0,"[(0.0, 1.733), (1.733, 2.5), (2.5, 2.967), (2.967, 4.1), (4.1, 4.833), (4.833, 6.933), (6.933, 7.667), (7.667, 8.967), (8.967, 9.533), (9.533, 10.7), (10.7, 11.933), (11.933, 14.7), (14.7, 23.633), (23.633, 26.067), (26.067, 27.533), (27.533, 29.633), (29.633, 30.333), (30.333, 31.333), (31.333, 33.367)]","[('00:00:00.000', '00:00:01.733'), ('00:00:01.733', '00:00:02.500'), ('00:00:02.500', '00:00:02.967'), ('00:00:02.967', '00:00:04.100'), ('00:00:04.100', '00:00:04.833'), ('00:00:04.833', '00:00:06.933'), ('00:00:06.933', '00:00:07.667'), ('00:00:07.667', '00:00:08.967'), ('00:00:08.967', '00:00:09.533'), ('00:00:09.533', '00:00:10.700'), ('00:00:10.700', '00:00:11.933'), ('00:00:11.933', '00:00:14.700'), ('00:00:14.700', '00:00:23.633'), ('00:00:23.633', '00:00:26.067'), ('00:00:26.067', '00:00:27.533'), ('00:00:27.533', '00:00:29.633'), ('00:00:29.633', '00:00:30.333'), ('00:00:30.333', '00:00:31.333'), ('00:00:31.333', '00:00:33.367')]",1,19
results/pampersus/C8w-HlTJSYx_2024-06-28_15-59-14_UTC_1," Ah, rested and ready to wreak havoc. Wait, is my mommy partnering with Pampers Cruisers 360? How do I even use these things? And what? No tasks for me to pull off? Ugh, wait a second. There's no way this could feel this good. Oh my gosh. I could run. I could jump. I could play. Parkour. These are the best diapers ever. There's a 360 degree stretchy waistband for all my activities. And Pampers Cruisers 360 are the ultimate baby-proof to 100% leak-proof diapers. No messes for mommy. Oh, I gotta take some of these bad boys for later. Ooh, haven't been able to move like that in months. Ah, time for nappy.",True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,37.59,2.14,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0,"[(0.0, 3.828), (3.828, 4.621), (4.621, 6.448), (6.448, 7.897), (7.897, 10.793), (10.793, 13.172), (13.172, 14.345), (14.345, 15.241), (15.241, 17.207), (17.207, 18.69), (18.69, 20.552), (20.552, 22.241), (22.241, 25.034), (25.034, 26.345), (26.345, 27.0), (27.0, 29.828), (29.828, 32.207), (32.207, 37.517)]","[('00:00:00.000', '00:00:03.828'), ('00:00:03.828', '00:00:04.621'), ('00:00:04.621', '00:00:06.448'), ('00:00:06.448', '00:00:07.897'), ('00:00:07.897', '00:00:10.793'), ('00:00:10.793', '00:00:13.172'), ('00:00:13.172', '00:00:14.345'), ('00:00:14.345', '00:00:15.241'), ('00:00:15.241', '00:00:17.207'), ('00:00:17.207', '00:00:18.690'), ('00:00:18.690', '00:00:20.552'), ('00:00:20.552', '00:00:22.241'), ('00:00:22.241', '00:00:25.034'), ('00:00:25.034', '00:00:26.345'), ('00:00:26.345', '00:00:27.000'), ('00:00:27.000', '00:00:29.828'), ('00:00:29.828', '00:00:32.207'), ('00:00:32.207', '00:00:37.517')]",0,18
results/pampersus/C8w4lHKAYxC_2024-06-28_15-12-12_UTC," This video is sponsored by Pampers. Now this is Aaliyah, and this is me and Aaliyah. Here we have Pampers Free and Gentle Wipes and Huggies Natural Care Wipes. You ready? Yeah. Let's put these brands head to head with Aaliyah as the referee. First, which one looks better? This one or this one? Easy. Easy round one for Pampers Free and Gentle Wipes. Next round, durability. Pampers Free and Gentle Wipes are five times stronger than Huggies Natural Care to help prevent tearing when tackling tough messes, but let's prove it. Get my own harder. She has to try to tear it like a piece of paper. That's a no-go. Up next, Huggies Natural Care. Clearly, as we can see, the Pampers Free and Gentle Wipes is the leading choice amongst my family. And according to the results, it should be a leading choice in yours as well.",False,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,49.76,1.7,False,False,False,False,False,False,False,False,False,False,False,False,False,3,7.91,1,1,0.0,0,"(0, 0)",1,0,"[(0.0, 0.876), (0.876, 3.253), (3.253, 5.547), (5.547, 8.8), (8.8, 10.177), (10.177, 11.678), (11.678, 26.109), (26.109, 30.239), (30.239, 43.418), (43.418, 45.587), (45.587, 49.716)]","[('00:00:00.000', '00:00:00.876'), ('00:00:00.876', '00:00:03.253'), ('00:00:03.253', '00:00:05.547'), ('00:00:05.547', '00:00:08.800'), ('00:00:08.800', '00:00:10.177'), ('00:00:10.177', '00:00:11.678'), ('00:00:11.678', '00:00:26.109'), ('00:00:26.109', '00:00:30.239'), ('00:00:30.239', '00:00:43.418'), ('00:00:43.418', '00:00:45.587'), ('00:00:45.587', '00:00:49.716')]",0,11
results/pampersus/C8xFwihP3V0_2024-06-28_17-04-47_UTC_1," With two in diapers, it feels like we are constantly wiping booties and picking up messes. I know it's the phase of parenthood we're in right now. We are totally divide and conquer. My husband handled dinner and I went crazy stashing Pampers free and gentle wipes literally everywhere. One thing about our house, you will have a wipe when you need it. From dirty diapers to post-tinner cleanup. I'm partnering with Pampers to show you how much we love their new free and gentle wipes. The wipes have a grippy texture which helps them hold on to all the toddler messes. Plus, they're five times stronger than Huggy's natural care to help prevent tearing. They're my go-to for all the messes motherhood brings. I keep our baskets stocked up. Try them out for yourself today.",False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33.29,4.04,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0,"[(0.0, 1.3), (1.3, 2.767), (2.767, 3.2), (3.2, 3.933), (3.933, 4.533), (4.533, 5.4), (5.4, 7.2), (7.2, 9.167), (9.167, 10.0), (10.0, 10.9), (10.9, 12.533), (12.533, 13.967), (13.967, 14.4), (14.4, 15.0), (15.0, 18.6), (18.6, 19.167), (19.167, 19.833), (19.833, 20.433), (20.433, 21.033), (21.033, 21.9), (21.9, 23.133), (23.133, 23.933), (23.933, 25.0), (25.0, 26.3), (26.3, 27.7), (27.7, 28.733), (28.733, 29.267), (29.267, 30.633), (30.633, 31.2), (31.2, 32.167), (32.167, 33.167)]","[('00:00:00.000', '00:00:01.300'), ('00:00:01.300', '00:00:02.767'), ('00:00:02.767', '00:00:03.200'), ('00:00:03.200', '00:00:03.933'), ('00:00:03.933', '00:00:04.533'), ('00:00:04.533', '00:00:05.400'), ('00:00:05.400', '00:00:07.200'), ('00:00:07.200', '00:00:09.167'), ('00:00:09.167', '00:00:10.000'), ('00:00:10.000', '00:00:10.900'), ('00:00:10.900', '00:00:12.533'), ('00:00:12.533', '00:00:13.967'), ('00:00:13.967', '00:00:14.400'), ('00:00:14.400', '00:00:15.000'), ('00:00:15.000', '00:00:18.600'), ('00:00:18.600', '00:00:19.167'), ('00:00:19.167', '00:00:19.833'), ('00:00:19.833', '00:00:20.433'), ('00:00:20.433', '00:00:21.033'), ('00:00:21.033', '00:00:21.900'), ('00:00:21.900', '00:00:23.133'), ('00:00:23.133', '00:00:23.933'), ('00:00:23.933', '00:00:25.000'), ('00:00:25.000', '00:00:26.300'), ('00:00:26.300', '00:00:27.700'), ('00:00:27.700', '00:00:28.733'), ('00:00:28.733', '00:00:29.267'), ('00:00:29.267', '00:00:30.633'), ('00:00:30.633', '00:00:31.200'), ('00:00:31.200', '00:00:32.167'), ('00:00:32.167', '00:00:33.167')]",0,31
results/pampersus/C8xIf9ZOSLR_2024-06-28_17-28-23_UTC," Hey guys, come spend the afternoon with me. I'm waking up from my afternoon nap. Thank you Pampers for partnering with us. Mommy says Pampers Cruisers 360 is babyproof, so let's go test these out. Nothing to see here. I'm not saying this was me, but look how nice. I was busy looking for my favorite toy when Mommy said it was time for us to go outside. I might only be a year old, but I do know how to pry my shoes. I like living on the wild side, so I took my motorcycle out for a drive. So far, these diapers are holding up pretty well. Although this is Mommy's water, I took ownership of it. While I was washing my hands, I realized the sink needed washing, and so did I. For some reason, I can't figure out how to take these diapers off. Anyways, it's time for me to practice my yoga poses and ninja moves. My mom was easily able to take these diapers off quickly and change me and roll these to dispose of them. My mom loves the 360 waistband, and I love that it's up to 100% leakproof.",False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,43.63,2.88,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0,"[(0.0, 3.001), (3.001, 3.601), (3.601, 4.601), (4.601, 5.235), (5.235, 5.868), (5.868, 6.401), (6.401, 7.302), (7.302, 8.335), (8.335, 9.836), (9.836, 11.469), (11.469, 12.77), (12.77, 13.603), (13.603, 14.37), (14.37, 15.77), (15.77, 16.704), (16.704, 17.437), (17.437, 18.071), (18.071, 18.671), (18.671, 19.338), (19.338, 19.771), (19.771, 22.572), (22.572, 23.539), (23.539, 24.539), (24.539, 27.973), (27.973, 31.207), (31.207, 32.641), (32.641, 33.875), (33.875, 34.875), (34.875, 35.842), (35.842, 36.775), (36.775, 37.742), (37.742, 38.176), (38.176, 38.942), (38.942, 40.009), (40.009, 41.543), (41.543, 43.543)]","[('00:00:00.000', '00:00:03.001'), ('00:00:03.001', '00:00:03.601'), ('00:00:03.601', '00:00:04.601'), ('00:00:04.601', '00:00:05.235'), ('00:00:05.235', '00:00:05.868'), ('00:00:05.868', '00:00:06.401'), ('00:00:06.401', '00:00:07.302'), ('00:00:07.302', '00:00:08.335'), ('00:00:08.335', '00:00:09.836'), ('00:00:09.836', '00:00:11.469'), ('00:00:11.469', '00:00:12.770'), ('00:00:12.770', '00:00:13.603'), ('00:00:13.603', '00:00:14.370'), ('00:00:14.370', '00:00:15.770'), ('00:00:15.770', '00:00:16.704'), ('00:00:16.704', '00:00:17.437'), ('00:00:17.437', '00:00:18.071'), ('00:00:18.071', '00:00:18.671'), ('00:00:18.671', '00:00:19.338'), ('00:00:19.338', '00:00:19.771'), ('00:00:19.771', '00:00:22.572'), ('00:00:22.572', '00:00:23.539'), ('00:00:23.539', '00:00:24.539'), ('00:00:24.539', '00:00:27.973'), ('00:00:27.973', '00:00:31.207'), ('00:00:31.207', '00:00:32.641'), ('00:00:32.641', '00:00:33.875'), ('00:00:33.875', '00:00:34.875'), ('00:00:34.875', '00:00:35.842'), ('00:00:35.842', '00:00:36.775'), ('00:00:36.775', '00:00:37.742'), ('00:00:37.742', '00:00:38.176'), ('00:00:38.176', '00:00:38.942'), ('00:00:38.942', '00:00:40.009'), ('00:00:40.009', '00:00:41.543'), ('00:00:41.543', '00:00:43.543')]",0,36
results/pampersus/C8xKQVnPFrj_2024-06-28_17-45-17_UTC," Let's head out for a family date at Target, but first, a quick diaper change with the new Pampers Free & Gentle Wipes. I'm super excited to be partnering with Pampers to show you how these new wipes are super strong to help prevent tearing. Family Venture is everywhere with my wife and four kids that are 3 and under, and Target is the place we gotta go to pick up all our essentials. Today we're picking up our new favorite Free & Gentle Wipes that are 100% plant-based while containing 0% alcohol, dyes, or fragrances. They're available at Target, so be sure to pick some up today. If you know me, Family Venture means a lot of delicious snacks and food, which is where these wipes come in super handy. The Pampers Free & Gentle Wipes allows me to be spontaneous and have one less thing to worry about so that I can be present in all our moments. Thank you so much for coming along, see you guys next time on our next Family Adventure.",False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45.37,3.24,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0,"[(0.0, 0.533), (0.533, 1.0), (1.0, 1.5), (1.5, 1.967), (1.967, 2.533), (2.533, 3.067), (3.067, 4.033), (4.033, 4.567), (4.567, 5.6), (5.6, 6.1), (6.1, 6.6), (6.6, 8.567), (8.567, 10.533), (10.533, 11.467), (11.467, 11.967), (11.967, 13.0), (13.0, 14.0), (14.0, 14.5), (14.5, 15.0), (15.0, 16.833), (16.833, 18.3), (18.3, 19.267), (19.267, 20.267), (20.267, 21.267), (21.267, 21.767), (21.767, 23.267), (23.267, 24.233), (24.233, 24.767), (24.767, 25.7), (25.7, 26.633), (26.633, 27.6), (27.6, 28.633), (28.633, 29.6), (29.6, 30.6), (30.6, 31.633), (31.633, 32.6), (32.6, 33.1), (33.1, 33.633), (33.633, 34.1), (34.1, 34.633), (34.633, 35.633), (35.633, 36.667), (36.667, 37.167), (37.167, 37.667), (37.667, 38.2), (38.2, 38.7), (38.7, 39.167), (39.167, 39.7), (39.7, 40.2), (40.2, 40.667), (40.667, 41.167), (41.167, 41.667), (41.667, 42.633), (42.633, 45.267)]","[('00:00:00.000', '00:00:00.533'), ('00:00:00.533', '00:00:01.000'), ('00:00:01.000', '00:00:01.500'), ('00:00:01.500', '00:00:01.967'), ('00:00:01.967', '00:00:02.533'), ('00:00:02.533', '00:00:03.067'), ('00:00:03.067', '00:00:04.033'), ('00:00:04.033', '00:00:04.567'), ('00:00:04.567', '00:00:05.600'), ('00:00:05.600', '00:00:06.100'), ('00:00:06.100', '00:00:06.600'), ('00:00:06.600', '00:00:08.567'), ('00:00:08.567', '00:00:10.533'), ('00:00:10.533', '00:00:11.467'), ('00:00:11.467', '00:00:11.967'), ('00:00:11.967', '00:00:13.000'), ('00:00:13.000', '00:00:14.000'), ('00:00:14.000', '00:00:14.500'), ('00:00:14.500', '00:00:15.000'), ('00:00:15.000', '00:00:16.833'), ('00:00:16.833', '00:00:18.300'), ('00:00:18.300', '00:00:19.267'), ('00:00:19.267', '00:00:20.267'), ('00:00:20.267', '00:00:21.267'), ('00:00:21.267', '00:00:21.767'), ('00:00:21.767', '00:00:23.267'), ('00:00:23.267', '00:00:24.233'), ('00:00:24.233', '00:00:24.767'), ('00:00:24.767', '00:00:25.700'), ('00:00:25.700', '00:00:26.633'), ('00:00:26.633', '00:00:27.600'), ('00:00:27.600', '00:00:28.633'), ('00:00:28.633', '00:00:29.600'), ('00:00:29.600', '00:00:30.600'), ('00:00:30.600', '00:00:31.633'), ('00:00:31.633', '00:00:32.600'), ('00:00:32.600', '00:00:33.100'), ('00:00:33.100', '00:00:33.633'), ('00:00:33.633', '00:00:34.100'), ('00:00:34.100', '00:00:34.633'), ('00:00:34.633', '00:00:35.633'), ('00:00:35.633', '00:00:36.667'), ('00:00:36.667', '00:00:37.167'), ('00:00:37.167', '00:00:37.667'), ('00:00:37.667', '00:00:38.200'), ('00:00:38.200', '00:00:38.700'), ('00:00:38.700', '00:00:39.167'), ('00:00:39.167', '00:00:39.700'), ('00:00:39.700', '00:00:40.200'), ('00:00:40.200', '00:00:40.667'), ('00:00:40.667', '00:00:41.167'), ('00:00:41.167', '00:00:41.667'), ('00:00:41.667', '00:00:42.633'), ('00:00:42.633', '00:00:45.267')]",0,54
results/pampersus/C8xNz_auwbY_2024-06-28_18-13-12_UTC_1," My mom thinks I can't get this diaper off. She said it's baby proof. So she partnered with Pampers to put me to the test. But I'm determined to complete this mission impossible. Doors locked? Never an issue. Height? Ha! Master them. But this diaper, I just can't get it off. Pampers Cruiser's 360 has a 360 degree stretchy waistband. The baby proof up to a 100% leak proof diaper.",False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23.75,3.12,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0,"[(0.0, 2.2), (2.2, 3.1), (3.1, 3.6), (3.6, 4.2), (4.2, 6.2), (6.2, 7.2), (7.2, 8.833), (8.833, 9.8), (9.8, 10.3), (10.3, 11.3), (11.3, 12.3), (12.3, 13.333), (13.333, 13.9), (13.9, 15.0), (15.0, 15.5), (15.5, 16.0), (16.0, 20.3), (20.3, 21.1), (21.1, 21.6), (21.6, 22.3), (22.3, 23.633)]","[('00:00:00.000', '00:00:02.200'), ('00:00:02.200', '00:00:03.100'), ('00:00:03.100', '00:00:03.600'), ('00:00:03.600', '00:00:04.200'), ('00:00:04.200', '00:00:06.200'), ('00:00:06.200', '00:00:07.200'), ('00:00:07.200', '00:00:08.833'), ('00:00:08.833', '00:00:09.800'), ('00:00:09.800', '00:00:10.300'), ('00:00:10.300', '00:00:11.300'), ('00:00:11.300', '00:00:12.300'), ('00:00:12.300', '00:00:13.333'), ('00:00:13.333', '00:00:13.900'), ('00:00:13.900', '00:00:15.000'), ('00:00:15.000', '00:00:15.500'), ('00:00:15.500', '00:00:16.000'), ('00:00:16.000', '00:00:20.300'), ('00:00:20.300', '00:00:21.100'), ('00:00:21.100', '00:00:21.600'), ('00:00:21.600', '00:00:22.300'), ('00:00:22.300', '00:00:23.633')]",0,21
results/pampersus/C8xTBtERygC_2024-06-28_19-00-02_UTC," What are the most common causes of a diaper rash? I'm a board certified dermatologist who treats diaper rashes as well as a mom, and I'm partnering with Pampers to share my derm-approved ways to prevent diaper rash. One of the most common causes of a diaper rash is prolonged exposure to moisture in the diaper. And one of the best ways to minimize that exposure is to use a diaper that can absorb the moisture right away. Pampers swathlers are proven to keep the skin three times drier and locks wetness away to help keep the skin dry and healthy. It also helps to use some kind of barrier protection on the skin. The Pampers swathlers has a barrier ointment to protect the baby's delicate skin. How convenient is that? And don't forget to make sure that you're changing diapers regularly to prevent diaper rashes. There's a lot of info out there, especially when it comes to knowing what's best for baby, but I'm here to tell you, Pampers has lots of clinical data and real life experience when it comes to skin health protection. So if you're looking for a diaper designed for skin protection, check out Pampers swathlers.",False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,51.22,2.34,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0,"[(0.0, 2.633), (2.633, 10.2), (10.2, 14.7), (14.7, 19.533), (19.533, 25.1), (25.1, 28.2), (28.2, 29.767), (29.767, 32.067), (32.067, 33.533), (33.533, 35.767), (35.767, 37.233), (37.233, 40.0), (40.0, 43.433), (43.433, 46.267), (46.267, 48.933), (48.933, 51.133)]","[('00:00:00.000', '00:00:02.633'), ('00:00:02.633', '00:00:10.200'), ('00:00:10.200', '00:00:14.700'), ('00:00:14.700', '00:00:19.533'), ('00:00:19.533', '00:00:25.100'), ('00:00:25.100', '00:00:28.200'), ('00:00:28.200', '00:00:29.767'), ('00:00:29.767', '00:00:32.067'), ('00:00:32.067', '00:00:33.533'), ('00:00:33.533', '00:00:35.767'), ('00:00:35.767', '00:00:37.233'), ('00:00:37.233', '00:00:40.000'), ('00:00:40.000', '00:00:43.433'), ('00:00:43.433', '00:00:46.267'), ('00:00:46.267', '00:00:48.933'), ('00:00:48.933', '00:00:51.133')]",0,16
