created,type,post_id,text,thumbnail,link,likes,comments,views,hashtags,mentions,text_mentions,brand_affinity,is_removed,sponsor_username,username,user_url,user_followers,user_engagement,country,search_type,brand,unique_faces,detected_faces
2024-06-21 00:31:18,video,C8dStCev-UU,#AD These @pampersus new Free & Gentle wipes from @FamilyDollar are a must have in our household!! #PampersPartner #Momlife #Motherhood #Toddlermom #Momhack #Pampers,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0Lc2fjQOPsdd5mb0I%2F0LmPmJ0HMSd8bKgzVR7UOXM%2BObsTXlOhMvwFcEqqbGm3sjrWSgNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/C8dStCev-UU/,649,13,0,"pamperspartner,ad,momlife,toddlermom,pampers,motherhood,momhack","pampersus,familydollar","pampersus,familydollar",Pampers,False,pampersus,heykatieejay,https://www.instagram.com/heykatieejay,116908,2426,United States,sponsor_username,pampersus,40.0,48.0
2024-06-17 17:45:45,video,C8U1yPWv21j,"#Ad When it comes to potty training, I feel like I’m the one that needs training - not just my toddler 😂 We’re geared up with @pampersus Easy Ups featuring the cutest Bluey prints—she’s already obsessed! And the lifesaver I know I’ll be turning to? PottyTrainingWithPampers.com 💙 It’s packed with tips—spotting readiness, handling regressions, and more. Check it out! #PampersPartner #Pampers #pottytraining #pottytrainingtips",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcuS08FCPVHH8TvezAG9YY2P6%2B5eu%2BeNzItwDp%2BCkyLmXgOfczy%2BRBJ%2F9p6yVRzzO7gNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/C8U1yPWv21j/,100,21,0,"pamperspartner,pottytrainingtips,ad,pampers,pottytraining",pampersus,pampersus,Pampers,False,pampersus,itsmesaramartinez,https://www.instagram.com/itsmesaramartinez,116254,7572,United States,sponsor_username,pampersus,51.0,76.0
2024-05-23 15:13:51,video,C7UMllyRVAQ,we LOVE @pampersus New Gentle & Free Wipes! The perfect wipes for your baby & toddler! #AD #PampersPartner #Momlife #Motherhood #Toddlermom #Momhack,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcTeU682M9wPYVTkDBEsJT3qVbCOpv8T5Wk2B14xL8XUwAkU7DbeDKodyyp3gbbzrvgNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/C7UMllyRVAQ/,388,22,0,"pamperspartner,ad,momlife,toddlermom,motherhood,momhack",pampersus,pampersus,Pampers,False,pampersus,heykatieejay,https://www.instagram.com/heykatieejay,113933,2210,United States,sponsor_username,pampersus,35.0,47.0
2024-05-23 19:15:00,video,C7Un4XwJMN6,"#AD #PampersPartner | We all know how diaper changes can be challenging at times. The New Pampers Swaddlers 360 can help diaper changes to become a bonding moment, by making the process quick, easy, and engaging.

@pampersus invited me to their launch event of their new Swaddlers 360 diaper where I got to test a few things:

(1) Swaddlers 360’s superior absorbency compared to another brand, which helps baby’s skin to stay dry and healthy

(2) Ease of changes thanks to 360-degree stretchy waistband

(3) Quick removal via simply ripping the easy-tear sides, along with the disposal tape that comes attached to the back!

#Pampers",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcAzNkhJpgGUx9nnt3zGdArM8OrxiFyf1cSkZhkx5cnS%2FA4WOu9vvIyIRgjivLAe4sXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C7Un4XwJMN6/,499,39,0,"pamperspartner,ad,pampers",pampersus,pampersus,Pampers,False,pampersus,mini.tiger.zen,https://www.instagram.com/mini.tiger.zen,111785,57077,United States,sponsor_username,pampersus,78.0,131.0
2024-05-01 00:53:07,video,C6aAfTrRNNy,"#Ad @pampersus is launching their biggest wipe innovation in 20 years: their new Free & Gentle Wipes! They’re taking the stress out of messy diaper changes with a wipe that’s gentle, yet effective for a better clean, and that’s 5X stronger than Huggies Natural Care. Diaper changes just got a whole lot easier!
#pampers_partner #babytips #diaperchanges",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcxJoKtBEl%2B2z%2FkN5OpEHaL6MLtJfPNirrGIEAfNgrNnpSeE9UVV9xDHYnzYYomJS3gNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/C6aAfTrRNNy/,81,5,0,"ad,babytips,diaperchanges,pampers_partner",pampersus,pampersus,Pampers,False,pampersus,thebabypt_,https://www.instagram.com/thebabypt_,109906,1240,United States,sponsor_username,pampersus,39.0,118.0
2024-06-27 16:30:39,video,C8udH1LPvhn,"#ad Trying to be a big girl and tackling potty training can be tricky… But with @Pampersus, it’s a breeze! 👧🏽 #PampersPartner
 
Pampers Easy Ups make the transition out of diapers so much easier. With the beloved Bluey by her side and up to 100% leakproof protection, even at night, Riley can confidently practice her independence. The 360-degree stretchy waistband lets her pull them on and off herself, and of course, it helps my patience too. Take the pressure off potty training and make it fun with Pampers Easy Ups featuring Bluey!
 
How was potty training for you & your toddler?
 
#Pampers #pottytraining #parentingtips #toddlerlife #rileyreignn",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0Lc2oWlHEMwc3fMHSKQiKlt3x6QzcHmbwWJfT%2BIicMm%2FrMh5KoZr2A1SYWAyp7weLNNgNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/C8udH1LPvhn/,1388,35,0,"pamperspartner,ad,pampers,toddlerlife,parentingtips,rileyreignn,pottytraining",pampersus,pampersus,Pampers,False,pampersus,missporsha,https://www.instagram.com/missporsha,108222,1705,United States,sponsor_username,pampersus,46.0,66.0
2024-06-28 18:13:12,video,C8xNz_auwbY,#ad My baby girl has taken on the Mission Impossible trying to get out of @pampersus Cruisers 360 diaper that has proven to be the TRUE babyproof up to 100% leak proof diaper 😆 #PampersPartner #Pampers,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcAG0TqQUqguxkmKM6m9%2FphpqnuqqhACGF%2BBszFL4ldj5oH05B7%2B3hXPhOnl%2BVFeSzgNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/C8xNz_auwbY/,3,20,0,"pamperspartner,ad,pampers",pampersus,pampersus,Pampers,False,pampersus,thomasfamily_101,https://www.instagram.com/thomasfamily_101,107081,70602,United States,sponsor_username,pampersus,,
2024-05-10 17:55:30,video,C6zAvZngvwg,"#Ad Pass me the wipes is my favorite parenting phrase. I had to remind my wife that we use @pampersus because they are 5x stronger than Huggies Natural Care. Next time she passes me the wipes I’m sure it will be with a nod of approval, knowing we’ve chosen superior clean and strength. #Pampers_Partner #dadlife",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcA%2FE%2B%2BdQx3BrBVJirSeI2XiZmTr7Held0nn2VYI78QVePJEckXK8CEY9OdRTs4I46gNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/C6zAvZngvwg/,52,10,0,"ad,pampers_partner,dadlife",pampersus,pampersus,Pampers,False,pampersus,dad_vlog,https://www.instagram.com/dad_vlog,106316,526,United States,sponsor_username,pampersus,31.0,42.0
2024-06-28 15:12:12,video,C8w4lHKAYxC,"#AD Real-world test results are in! I’ve enlisted Aaliyah, the most credible and honest tester I know, to see if @pampersus wipes truly hold up to the claim of being 5 times stronger than Huggies Natural Care. Stay tuned for their verdict! #PampersPartner #Pampers",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LccCW5NL1vfwlUKEGIe%2BNhMPeg2QRfwhH0WNsgyWIsYm6e8euluDTuDWsf2hkd5tgdgNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/C8w4lHKAYxC/,108,9,0,"pamperspartner,ad,pampers",pampersus,pampersus,Pampers,False,pampersus,dad_vlog,https://www.instagram.com/dad_vlog,105308,1287,United States,sponsor_username,pampersus,49.0,117.0
2024-08-13 19:12:00,video,C-nw4gyyYc_,"As a first time mom I’m feeling confident about starting to potty train my son, thanks to our @pampersus Easy Ups x Bluey (my son’s favorite!) If you’re also thinking about potty training, give Pampers a try, you and your little ones will love it! Check out the link in my bio for more information. 💕 #pamperspartner #ad #pottytraining #pottytrainingtips #momtips #momhacks #toddlermom #toddlers #toddlerlife #toddlersofinstagram",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0Lc4qqa9N8mNz0uAqKbt5tXmOKfL1pzVvlTjq3B79EPPhbVrlBHR6vieWKrzXYjwSanXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C-nw4gyyYc_/,133,83,0,"pamperspartner,pottytrainingtips,toddlers,toddlersofinstagram,ad,momtips,toddlermom,toddlerlife,momhacks,pottytraining",pampersus,pampersus,Pampers,False,pampersus,dariaxnicole,https://www.instagram.com/dariaxnicole,102558,6609,United States,sponsor_username,pampersus,,
2024-06-25 20:00:11,video,C8prl3Py58P,#ad Potty Training doesn’t have to be a battle. With the help of @pampersus new PottyTrainingWithPampers.com and Bluey we’ve brought some fun to all the fuss! #PampersPartner #pampers,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0Lc%2FZO3of07mEh64V5%2BF%2FRRlB7%2BufqA3h1oTUwolrZT%2BZtVYrH%2BTmxtfsYMSAkc9JLOXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C8prl3Py58P/,268,19,0,"pamperspartner,ad,pampers",pampersus,pampersus,Pampers,False,pampersus,daddiestothree,https://www.instagram.com/daddiestothree,101122,1870,United States,sponsor_username,pampersus,58.0,96.0
2024-04-15 18:56:30,video,C5yvfemPpXU,#Ad Potty training triplets is no joke! Luckily we’ve got some help thanks to Pampers Easy Ups and new Bluey prints. Wish us luck and send us your best tips and tricks so we can make it through this adventure together! 🙏 @pampersus #PampersPartner #Pampers,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0Lc3VqtjgossjPzIQEjIV1HB%2BBKclftwFf1CAIZxzSDj9%2BGjKAQ4FPdcaYqBQivXjzYXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C5yvfemPpXU/,498,30,0,"pamperspartner,ad,pampers",pampersus,pampersus,Pampers,False,pampersus,daddiestothree,https://www.instagram.com/daddiestothree,100099,1991,United States,sponsor_username,pampersus,110.0,139.0
2024-06-30 13:43:35,video,C813nutxaEr,"#ad Does it matter what diaper you choose for your babies? #PampersPartner

Well, as 2 pediatricians who see lots of diaper rashes, we sure think so! Pampers is a gentle, paraben-free brand that is sensitive to a baby’s fragile skin. It’s no wonder that with all her experience, it was Dr. Sami’s first choice for her own kids. #Pampers @pampersus",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcI6ccaoXpDwXIuX4wdOFPB0CJrYCtVPk83F4vhJPuoZwVr2VuNDsvE56ySuHniclpgNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/C813nutxaEr/,30,11,0,"pamperspartner,ad,pampers",pampersus,pampersus,Pampers,False,pampersus,thepedipals,https://www.instagram.com/thepedipals,98851,270,United States,sponsor_username,pampersus,68.0,215.0
2024-05-09 22:00:39,video,C6w4BnRx79C,"#PampersPartner If diaper changes have become more challenging because you have a squirmy on the go baby like mine, you have to try the @pampersus Cruisers 360. It makes those multiple diaper changes a day so easy. 

Plus now at Walmart, you can get $5 in Walmart Cash on Pampers Cruisers 360 from now to May 11th. So take advantage of @walmart ‘s everyday low price and redeem this offer either at Walmart.com or at your local Walmart store. Save yourself some money and time and try it out. A big thank you to Pampers for sponsoring this video. Let me know if you try it.",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcAY5GVxzIm6kTn0GjI3KEtXUNuGEXEzEsyc2TIsq%2F7vKbUywmmchnzVXzx%2BP54%2BXuXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C6w4BnRx79C/,762,60,0,pamperspartner,"pampersus,walmart","pampersus,walmart","Pampers,Walmart",False,pampersus,simplycolette_,https://www.instagram.com/simplycolette_,98591,33763,United States,sponsor_username,pampersus,91.0,127.0
2024-06-07 17:31:28,video,C77EXWQR2N-,"#ad We are testing out the new @pampersus Swaddlers 360 diaper and loving it! #PampersPartner

As babies begin to move and explore more, diaper changes can become tricky. Its stretchy waistband is super easy to slip on and tear off as babies reach new milestones like standing and walking. With the freedom to move comfortably, babies can continue to develop crucial motor skills allowing them to play without limits.

100% hypoallergenic & free of parabens and latex to be gentle on baby’s skin, the Swaddlers 360 diaper allows baby to play without limits while staying dry and keeping their skin protected. 

Get your free 2 ct sample & $4 offer on Pampers Swaddlers 360 ASAP! PampersSwaddlers360Samples.com

#Pampers #diaperreview #diaperchange",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcKcepo27IsIhYb5aVJnXvRj%2B6KlODrnwsnrSlNXSNStNyU6bi9V3Muyeh3uVJMgRYXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C77EXWQR2N-/,3,4,0,"pamperspartner,ad,pampers,diaperreview,diaperchange",pampersus,pampersus,Pampers,False,pampersus,gabriellatheot,https://www.instagram.com/gabriellatheot,92683,13819,United States,sponsor_username,pampersus,101.0,158.0
2024-08-07 15:10:06,video,C-X4rNDMWji,"#ad Life with three kids means messes are always just around the corner! #PampersPartner

One of my top parenting hacks? Keeping my favorite @pampersus Free & Gentle wipes all around the house. From snack-time sticky hands to unexpected arts and craft spills, we’ve got it covered! Thanks @heb for keeping us stocked! #Pampers",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LceKuAKSdjMWZXjC4BCi5dG5%2B3AXDYDRAC%2BBnRh1TMi0iTvtCgPrv0Deo4PCy8EO02gNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/C-X4rNDMWji/,34,9,0,"pamperspartner,ad,pampers","pampersus,heb","pampersus,heb",Pampers,False,pampersus,alexiskristiana,https://www.instagram.com/alexiskristiana,90991,786,United States,sponsor_username,pampersus,78.0,94.0
2024-05-07 15:54:49,video,C6rEMyMMGhC,"#AD The wipes wish I had sooner!
 
As first-time parents, you quickly learn that wipes are important!
I remember being a first-time mom and the day I figured out that wipes were not all made equal, I realized exactly how important choosing wipes were.
 
That’s why I’m so happy to be partnering with Pampers for their new Free & Gentle wipes because they clean better and are 5X stronger than Huggies Natural Care – all while being gentle on babies’ skin!
 
So if you’re looking for a new wipe to try 10/10 recommend!
 
@pampersUS
#Pampers_Partner",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcEY6RYlbWDE98QQNTgVr3PuMmlqBYdQp2O%2BJ06cEMxbrMjJVXeMvi8%2FC54K3xBQ%2FPWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/p/C6rEMyMMGhC/,26,5,0,"ad,pampers_partner",pampersus,pampersus,Pampers,False,pampersus,alexiskristiana,https://www.instagram.com/alexiskristiana,89330,4053,United States,sponsor_username,pampersus,33.0,60.0
2024-05-31 18:21:50,video,C7pIiNyuBoE,"#ad My daughter might not be able to talk back yet but she can definitely push back if there’s something she doesn’t want to do and diaper changes tops the list! #PampersPartner

Having the NEW @pampersus Swaddlers 360° makes changes so easy! They have a 360-degree stretchy waistband with easy-tear sides and is the #1 pediatrician recommended brand. With every change and milestone our babies hit, one thing that remains the same is our love for Pampers Swaddlers 360° and how they are the best for our wiggly babies. #Pampers",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcJd7Kjp462ODXCPO1t14RHD5iiR6EXaUEUax8FdWm4U0gPA4a9Jrqa2uj3d%2FcDOB4gNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/C7pIiNyuBoE/,449,44,0,"pamperspartner,1,ad,pampers",pampersus,pampersus,Pampers,False,pampersus,kourtneymarshh,https://www.instagram.com/kourtneymarshh,87278,4516,United States,sponsor_username,pampersus,68.0,94.0
2024-09-12 22:45:54,video,C_1ZZFdS2BR,"#ad A demure kind of daddy. Thank you to @pampersus for always keeping it mindful and cutesy when formulating your fragrance free, shea butter enriched liner, and plant-based ingredient Pamper Pure Protection line!  #pamperspartner #diapers #diaperchange #diaper #pampers #daddyduties #dadtok #millenials #dadlife",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcpvqXM4Y4Xskh7fTxXf5MYysvlyA7n0wVZVR3c2hYLlc0m9CbMhYzNxKUsXJ3rQ6ZXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C_1ZZFdS2BR/,344,101,0,"pamperspartner,ad,dadtok,diapers,pampers,daddyduties,dadlife,diaperchange,diaper,millenials",pampersus,pampersus,Pampers,False,pampersus,ustheremingtons,https://www.instagram.com/ustheremingtons,81816,9943,United States,sponsor_username,pampersus,,
2024-06-15 14:00:00,video,C8PSosPtwoY,"Potty training is hard no matter what, but when you’re on the go it can feel especially tricky. #PampersPartner Check out the reel for a few tips that we use to have more success potty training. Using @pampersus Easy Ups featuring Bluey is an easy way to keep our potty-training journey going on the fly!

#ad #pottytraining #pottytrainingtips #pottytrainingtime #travelwithtoddler #toddlertravel #onthegomom #toddlertime",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcoNcKRpORNp8xJ6SbOmC2qtm6w6SS7knYWnXUP4n%2FAqAw4CieLiDtNwgV4t3FD6BKgNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/C8PSosPtwoY/,56,16,0,"pamperspartner,pottytrainingtips,ad,toddlertravel,travelwithtoddler,onthegomom,toddlertime,pottytrainingtime,pottytraining",pampersus,pampersus,Pampers,False,pampersus,minivoyager_,https://www.instagram.com/minivoyager_,76517,5881,United States,sponsor_username,pampersus,46.0,77.0
2024-02-02 13:59:07,video,C22PvAPOMiJ,"Join the parenting party with Beauty Editor and supermom of two, Julee Wilson Wareham! Discover her pregnancy, postnatal, beauty, and nursery essentials for both grown-ups and little ones alike. 

Stream ‘Parenting in Progress’ ft. @missjulee now at the link in bio, sponsored by @pampersus.",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDaL9w3d%2Fk0qqt%2BGvryFmNhpZLH47b8blQfM58ERDD6yNKdFVJ%2FZ93XJOJjEtJSdBVo2TSRuvBD5rLNONM6nTY6uWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/p/C22PvAPOMiJ/,104,10,0,,"missjulee,pampersus,amazonlive","missjulee,pampersus",Pampers,False,pampersus,missjulee,https://www.instagram.com/missjulee,73724,464,United States,sponsor_username,pampersus,64.0,204.0
2024-05-22 22:33:31,video,C7SaJYMvtDP,"#AD The new holy grail of baby wipes is here! @pampersus New Free & Gentle wipes to the rescue! Made to clean better with skin-safe ingredients, containing 0% alcohol, dyes** or fragrances*. It will be my go-to wipe from here on out! #Pampers_Partner
*fibers only, subject to processing, excludes lotion

**no ethanol or rubbing alcohol",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0Lc1nuz11fdyugUQ8iqBXAKgURQlw1%2FeJkc35JxVt6LjUcAQtpAatqigvO2KkcY6kLYgNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/C7SaJYMvtDP/,156,101,0,"ad,pampers_partner",pampersus,pampersus,Pampers,False,pampersus,ustheremingtons,https://www.instagram.com/ustheremingtons,72647,2909,United States,sponsor_username,pampersus,27.0,92.0
2024-05-29 22:31:05,video,C7kbcy-smRp,"Every parent knows you can’t go on without diapers and wipes. I’m partnering with Pampers to create a Diaper Stash for my photographer and to keep the diaper love flowing I’m sharing with her friends and family so they can chip in to support. It’s your turn to spread the love! Simply follow the steps below to be entered into the random drawing for the chance to win $500 added to your gift stash!

1. Create a Pampers Diaper Stash for a loved one and fund it by sharing with family and friends! 

2.”Like” this post and post a comment, tagging a friend that needs to know about Pampers Diaper Stash! 

For the full terms and conditions of the giveaway and other ways to enter, check out the link in my bio! #DiaperStash",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcaZafMFJPj9edE3H4tgn%2BgkI4d%2BRYxwHE10oKwYETsH7JkfunJXCj%2BgWQtUsKZ8WigNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/C7kbcy-smRp/,1251,75,0,diaperstash,pampersus,,Pampers,False,pampersus,jasmineksweet,https://www.instagram.com/jasmineksweet,72015,6716,United States,sponsor_username,pampersus,30.0,58.0
2024-04-24 15:08:28,video,C6Jg_loubJf,#Ad Shout out to @pampersus and Bluey for easing my anxieties through potty training and for making it FUN! 🩵  #PampersPartner #Pampers,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcHt0PymDaUxHxu%2FpPIak8AW1f%2Fig4JGE4fQonkfktyR6bZrLj78kgMqpFVEG4AYc%2FgNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/C6Jg_loubJf/,3,14,0,"pamperspartner,ad,pampers",pampersus,pampersus,Pampers,False,pampersus,haven.presley,https://www.instagram.com/haven.presley,70045,1150,United States,sponsor_username,pampersus,,
2024-06-26 01:15:15,video,C8qPsZfRr45,#Ad #PampersPartner Entering our potty training era confident and excited with the help of @pampersus Easy Ups and Bluey!! Head to PottyTrainingWithPampers.com to check out their fun and educational potty training games and tips & tricks. Let the games begin 🤍 #pampers,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcH%2BDrhU51xCUU5UqJZKQk9VJVV7EUFFikmWziFYjxZTK0ivzDwdDPhAik8ZsR1q8AgNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/C8qPsZfRr45/,3,21,0,"pamperspartner,ad,pampers",pampersus,pampersus,Pampers,False,pampersus,haven.presley,https://www.instagram.com/haven.presley,69806,1969,United States,sponsor_username,pampersus,11.0,15.0
2024-10-09 20:12:37,video,DA6oTXQSCRn,"#ad When there’s little time to make a diaper change, get it done easy with Pampers Swaddlers 360! Right now, you can get up to $7 cash back on Pampers Swaddlers 360 through November 30th at Walmart through Ibotta! #PampersPartner",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcR3J2JfUKyt%2Bz%2BNQwEc%2FLFM%2Fr9fZ7RFARkkdixz0slpSVMaKpWaOJH5uSV00SKlKfXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/DA6oTXQSCRn/,976,1,0,"pamperspartner,ad",pampersus,,Pampers,False,pampersus,boydandgiselle,https://www.instagram.com/boydandgiselle,66030,25005,United States,sponsor_username,pampersus,84.0,138.0
2024-06-27 15:14:31,video,C8uUSrWpzqv,"#AD|| As a mom of three, I know each child is unique and potty training can be challenging.#PampersPartner
 
@Pampersus Easy Ups made the transition so much smoother for my son. He loved wearing something that resembled underwear, without the mess. With its up to 100% leak proof protection and super soft feel Pampers Easy ups will have you covered! #Pampers #EasyUps",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0Lc1rgD%2BGKDN64QLfobV6QSEmuguGx1WPgiIv%2FO2aAYx9kujMMuB1SaAuVBkTRTY%2F2%2FXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C8uUSrWpzqv/,833,52,0,"pamperspartner,ad,pampers,easyups",pampersus,pampersus,Pampers,False,pampersus,linaburnett_,https://www.instagram.com/linaburnett_,65699,11611,United States,sponsor_username,pampersus,79.0,130.0
2024-02-13 20:51:01,video,C3TTHtouoR4,"#pamperspartner Score this limited time offer on @pampersus Cruisers 360, available at your local Sam’s Club! Now through February 25. HOPE YOU SCORE! #pampers #diaperdeals #samsclub #liztheclearancequeen #hopeyouscore #couponing",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcHUusEvHFY5rWZ5NcDl9Sxk%2FrwlItwHFwBRdYkTxTxeRApROAQPsjv2dGaLQh0VVKXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C3TTHtouoR4/,74,0,0,"pamperspartner,diaperdeals,pampers,liztheclearancequeen,samsclub,hopeyouscore,couponing",pampersus,pampersus,Pampers,False,pampersus,liz_the_clearancequeen,https://www.instagram.com/liz_the_clearancequeen,64071,503,United States,sponsor_username,pampersus,19.0,37.0
